station_id,weather_date,sunny_rate,cloudy_rate,rainny_rate
3,1111-10-02,57.1,10.7,32.1
3,1111-10-03,46.4,14.3,39.3
3,1111-10-04,50,21.4,28.6
3,1111-10-05,17.9,21.4,60.7
3,1111-10-06,25,25,50
3,1111-10-07,35.7,28.6,35.7
3,1111-10-08,35.7,21.4,42.9
3,1111-10-09,46.4,17.9,35.7
3,1111-10-10,50,14.3,35.7
3,1111-10-11,42.9,21.4,35.7
3,1111-10-12,60.7,10.7,28.6
3,1111-10-13,46.4,17.9,35.7
3,1111-10-14,42.9,3.6,53.6
3,1111-10-15,28.6,17.9,53.6
3,1111-10-16,28.6,25,46.4
3,1111-10-17,42.9,21.4,35.7
3,1111-10-18,50,25,25
3,1111-10-19,46.4,10.7,42.9
3,1111-10-20,32.1,28.6,39.3
3,1111-10-21,50,10.7,39.3
3,1111-10-22,42.9,21.4,35.7
3,1111-10-23,46.4,17.9,35.7
3,1111-10-24,60.7,7.1,32.1
3,1111-10-25,50,14.3,35.7
3,1111-10-26,57.1,17.9,25
3,1111-10-27,60.7,3.6,35.7
3,1111-10-28,64.3,7.1,28.6
3,1111-10-29,42.9,14.3,42.9
3,1111-10-30,57.1,21.4,21.4
3,1111-10-31,50,32.1,17.9
3,1111-11-01,53.6,3.6,42.9
3,1111-11-02,53.6,17.9,28.6
3,1111-11-03,53.6,14.3,32.1
3,1111-11-04,71.4,3.6,25
3,1111-11-05,71.4,10.7,17.9
3,1111-11-06,50,10.7,39.3
3,1111-11-07,50,14.3,35.7
3,1111-11-08,57.1,3.6,39.3
3,1111-11-09,57.1,14.3,28.6
3,1111-11-10,46.4,17.9,35.7
3,1111-11-11,42.9,14.3,42.9
3,1111-11-12,53.6,10.7,35.7
3,1111-11-13,57.1,17.9,25
3,1111-11-14,53.6,14.3,32.1
3,1111-11-15,50,14.3,35.7
3,1111-11-16,67.9,21.4,10.7
3,1111-11-17,46.4,17.9,35.7
3,1111-11-18,57.1,17.9,25
3,1111-11-19,53.6,7.1,39.3
3,1111-11-20,42.9,14.3,42.9
3,1111-11-21,57.1,7.1,35.7
3,1111-11-22,50,17.9,32.1
3,1111-11-23,53.6,14.3,32.1
3,1111-11-24,53.6,10.7,35.7
3,1111-11-25,64.3,7.1,28.6
3,1111-11-26,57.1,17.9,25
3,1111-11-27,46.4,25,28.6
3,1111-11-28,57.1,17.9,25
3,1111-11-29,60.7,14.3,25
3,1111-11-30,57.1,14.3,28.6
3,1111-12-01,46.4,7.1,46.4
3,1111-12-02,53.6,7.1,39.3
3,1111-12-03,64.3,14.3,21.4
3,1111-12-04,60.7,7.1,32.1
3,1111-12-05,57.1,14.3,28.6
3,1111-12-06,57.1,17.9,25
3,1111-12-07,75,10.7,14.3
3,1111-12-08,57.1,14.3,28.6
3,1111-12-09,67.9,7.1,25
3,1111-12-10,71.4,7.1,21.4
3,1111-12-11,53.6,3.6,42.9
3,1111-12-12,67.9,14.3,17.9
3,1111-12-13,64.3,3.6,32.1
3,1111-12-14,53.6,14.3,32.1
3,1111-12-15,78.6,7.1,14.3
3,1111-12-16,71.4,17.9,10.7
3,1111-12-17,57.1,14.3,28.6
3,1111-12-18,75,7.1,17.9
3,1111-12-19,82.1,7.1,10.7
3,1111-12-20,60.7,14.3,21.4
3,1111-12-21,78.6,10.7,10.7
3,1111-12-22,53.6,10.7,32.1
3,1111-12-23,71.4,3.6,25
3,1111-12-24,78.6,3.6,17.9
3,1111-12-25,64.3,17.9,14.3
3,1111-12-26,71.4,0,28.6
3,1111-12-27,71.4,0,28.6
3,1111-12-28,82.1,3.6,14.3
3,1111-12-29,78.6,0,21.4
3,1111-12-30,85.7,7.1,7.1
3,1111-12-31,64.3,10.7,21.4
2,1111-01-01,79.3,6.9,3.4
2,1111-01-02,79.3,3.4,10.3
2,1111-01-03,89.7,6.9,0
2,1111-01-04,79.3,10.3,10.3
2,1111-01-05,75.9,10.3,6.9
2,1111-01-06,72.4,6.9,17.2
2,1111-01-07,72.4,13.8,10.3
2,1111-01-08,58.6,13.8,17.2
2,1111-01-09,65.5,3.4,17.2
2,1111-01-10,79.3,3.4,10.3
2,1111-01-11,86.2,3.4,10.3
2,1111-01-12,72.4,3.4,13.8
2,1111-01-13,79.3,10.3,10.3
2,1111-01-14,75.9,6.9,10.3
2,1111-01-15,65.5,17.2,13.8
2,1111-01-16,72.4,10.3,13.8
2,1111-01-17,69,0,20.7
2,1111-01-18,69,10.3,10.3
2,1111-01-19,62.1,10.3,13.8
2,1111-01-20,72.4,10.3,0
2,1111-01-21,58.6,6.9,20.7
2,1111-01-22,51.7,10.3,27.6
2,1111-01-23,51.7,10.3,17.2
2,1111-01-24,69,3.4,10.3
2,1111-01-25,69,3.4,17.2
2,1111-01-26,69,3.4,13.8
2,1111-01-27,62.1,10.3,10.3
2,1111-01-28,72.4,13.8,0
2,1111-01-29,75.9,6.9,3.4
2,1111-01-30,72.4,3.4,10.3
2,1111-01-31,82.8,3.4,6.9
2,1111-02-01,71.4,3.6,10.7
2,1111-02-02,71.4,3.6,7.1
2,1111-02-03,78.6,10.7,7.1
2,1111-02-04,60.7,14.3,3.6
2,1111-02-05,64.3,14.3,7.1
2,1111-02-06,67.9,10.7,10.7
2,1111-02-07,60.7,14.3,10.7
2,1111-02-08,57.1,14.3,14.3
2,1111-02-09,64.3,3.6,10.7
2,1111-02-10,60.7,10.7,17.9
2,1111-02-11,67.9,3.6,10.7
2,1111-02-12,64.3,17.9,7.1
2,1111-02-13,71.4,14.3,7.1
2,1111-02-14,60.7,14.3,14.3
2,1111-02-15,67.9,3.6,10.7
2,1111-02-16,42.9,17.9,21.4
2,1111-02-17,60.7,10.7,17.9
2,1111-02-18,57.1,7.1,14.3
2,1111-02-19,71.4,21.4,0
2,1111-02-20,53.6,17.9,28.6
2,1111-02-21,71.4,10.7,10.7
2,1111-02-22,75,7.1,14.3
2,1111-02-23,60.7,7.1,25
2,1111-02-24,53.6,14.3,17.9
2,1111-02-25,60.7,10.7,14.3
2,1111-02-26,50,17.9,21.4
2,1111-02-27,71.4,10.7,14.3
2,1111-02-28,57.1,21.4,17.9
2,1111-03-01,21.4,17.9,42.9
2,1111-03-02,50,21.4,17.9
2,1111-03-03,53.6,17.9,17.9
2,1111-03-04,50,10.7,17.9
2,1111-03-05,64.3,3.6,25
2,1111-03-06,50,14.3,32.1
2,1111-03-07,46.4,17.9,25
2,1111-03-08,64.3,14.3,17.9
2,1111-03-09,53.6,7.1,32.1
2,1111-03-10,46.4,10.7,39.3
2,1111-03-11,60.7,14.3,25
2,1111-03-12,57.1,21.4,14.3
2,1111-03-13,57.1,10.7,25
2,1111-03-14,71.4,7.1,21.4
2,1111-03-15,60.7,10.7,25
2,1111-03-16,50,7.1,39.3
2,1111-03-17,60.7,7.1,25
2,1111-03-18,53.6,14.3,28.6
2,1111-03-19,53.6,17.9,25
2,1111-03-20,46.4,17.9,35.7
2,1111-03-21,57.1,14.3,21.4
2,1111-03-22,50,3.6,46.4
2,1111-03-23,42.9,14.3,39.3
2,1111-03-24,35.7,25,35.7
2,1111-03-25,46.4,7.1,46.4
2,1111-03-26,46.4,25,21.4
2,1111-03-27,60.7,10.7,28.6
2,1111-03-28,50,25,25
2,1111-03-29,46.4,25,28.6
2,1111-03-30,42.9,14.3,42.9
2,1111-03-31,53.6,3.6,39.3
2,1111-04-01,53.6,14.3,32.1
2,1111-04-02,39.3,32.1,28.6
2,1111-04-03,50,21.4,28.6
2,1111-04-04,57.1,14.3,28.6
2,1111-04-05,60.7,10.7,28.6
2,1111-04-06,57.1,21.4,21.4
2,1111-04-07,42.9,10.7,46.4
2,1111-04-08,67.9,0,32.1
2,1111-04-09,53.6,17.9,28.6
2,1111-04-10,46.4,32.1,21.4
2,1111-04-11,32.1,17.9,50
2,1111-04-12,53.6,14.3,32.1
2,1111-04-13,50,14.3,35.7
2,1111-04-14,42.9,14.3,42.9
2,1111-04-15,42.9,25,32.1
2,1111-04-16,42.9,32.1,21.4
2,1111-04-17,57.1,17.9,21.4
2,1111-04-18,39.3,21.4,39.3
2,1111-04-19,39.3,21.4,39.3
2,1111-04-20,46.4,21.4,32.1
2,1111-04-21,39.3,28.6,32.1
2,1111-04-22,39.3,17.9,42.9
2,1111-04-23,53.6,17.9,28.6
2,1111-04-24,32.1,35.7,32.1
2,1111-04-25,39.3,14.3,46.4
2,1111-04-26,60.7,21.4,17.9
2,1111-04-27,53.6,10.7,35.7
2,1111-04-28,67.9,7.1,25
2,1111-04-29,67.9,7.1,25
2,1111-04-30,46.4,25,28.6
2,1111-05-01,50,17.9,32.1
2,1111-05-02,46.4,14.3,39.3
2,1111-05-03,39.3,35.7,25
2,1111-05-04,50,28.6,21.4
2,1111-05-05,46.4,32.1,21.4
2,1111-05-06,46.4,35.7,17.9
2,1111-05-07,50,21.4,28.6
2,1111-05-08,46.4,25,28.6
2,1111-05-09,35.7,28.6,35.7
2,1111-05-10,39.3,14.3,46.4
2,1111-05-11,39.3,21.4,39.3
2,1111-05-12,42.9,14.3,42.9
2,1111-05-13,32.1,32.1,35.7
2,1111-05-14,42.9,35.7,21.4
2,1111-05-15,35.7,25,39.3
2,1111-05-16,39.3,25,35.7
2,1111-05-17,46.4,25,28.6
2,1111-05-18,50,25,25
2,1111-05-19,50,10.7,39.3
2,1111-05-20,39.3,21.4,39.3
2,1111-05-21,50,21.4,28.6
2,1111-05-22,46.4,21.4,32.1
2,1111-05-23,46.4,25,28.6
2,1111-05-24,32.1,21.4,46.4
2,1111-05-25,39.3,35.7,25
2,1111-05-26,42.9,28.6,28.6
2,1111-05-27,39.3,10.7,50
2,1111-05-28,42.9,32.1,25
2,1111-05-29,35.7,39.3,25
2,1111-05-30,42.9,14.3,42.9
2,1111-05-31,28.6,46.4,25
2,1111-06-01,50,21.4,28.6
2,1111-06-02,53.6,25,21.4
2,1111-06-03,46.4,28.6,25
2,1111-06-04,46.4,35.7,17.9
2,1111-06-05,39.3,17.9,42.9
2,1111-06-06,39.3,17.9,42.9
2,1111-06-07,28.6,39.3,32.1
2,1111-06-08,35.7,42.9,21.4
2,1111-06-09,10.7,35.7,53.6
2,1111-06-10,17.9,42.9,39.3
2,1111-06-11,10.7,28.6,60.7
2,1111-06-12,28.6,39.3,32.1
2,1111-06-13,25,35.7,39.3
2,1111-06-14,25,28.6,46.4
2,1111-06-15,32.1,35.7,32.1
2,1111-06-16,32.1,25,42.9
2,1111-06-17,17.9,57.1,25
2,1111-06-18,17.9,32.1,50
2,1111-06-19,25,28.6,46.4
2,1111-06-20,17.9,39.3,42.9
2,1111-06-21,21.4,28.6,50
2,1111-06-22,32.1,25,42.9
2,1111-06-23,10.7,35.7,53.6
2,1111-06-24,28.6,21.4,50
2,1111-06-25,17.9,39.3,42.9
2,1111-06-26,25,42.9,32.1
2,1111-06-27,39.3,32.1,28.6
2,1111-06-28,14.3,50,35.7
2,1111-06-29,28.6,32.1,39.3
2,1111-06-30,10.7,32.1,57.1
2,1111-07-01,28.6,32.1,39.3
2,1111-07-02,39.3,35.7,25
2,1111-07-03,32.1,35.7,32.1
2,1111-07-04,14.3,28.6,57.1
2,1111-07-05,21.4,35.7,42.9
2,1111-07-06,25,28.6,46.4
2,1111-07-07,28.6,28.6,42.9
2,1111-07-08,35.7,39.3,25
2,1111-07-09,32.1,28.6,39.3
2,1111-07-10,42.9,28.6,28.6
2,1111-07-11,35.7,39.3,25
2,1111-07-12,28.6,35.7,35.7
2,1111-07-13,28.6,39.3,32.1
2,1111-07-14,39.3,35.7,25
2,1111-07-15,53.6,25,21.4
2,1111-07-16,35.7,39.3,25
2,1111-07-17,32.1,35.7,32.1
2,1111-07-18,32.1,32.1,35.7
2,1111-07-19,42.9,32.1,25
2,1111-07-20,46.4,28.6,25
2,1111-07-21,46.4,10.7,42.9
2,1111-07-22,42.9,28.6,28.6
2,1111-07-23,39.3,25,35.7
2,1111-07-24,39.3,32.1,28.6
2,1111-07-25,32.1,39.3,28.6
2,1111-07-26,46.4,17.9,35.7
2,1111-07-27,39.3,46.4,14.3
2,1111-07-28,53.6,32.1,14.3
2,1111-07-29,42.9,21.4,35.7
2,1111-07-30,46.4,21.4,32.1
2,1111-07-31,60.7,21.4,17.9
2,1111-08-01,53.6,28.6,17.9
2,1111-08-02,46.4,28.6,25
2,1111-08-03,60.7,28.6,10.7
2,1111-08-04,57.1,21.4,21.4
2,1111-08-05,50,32.1,17.9
2,1111-08-06,60.7,25,14.3
2,1111-08-07,60.7,14.3,25
2,1111-08-08,50,32.1,17.9
2,1111-08-09,50,25,25
2,1111-08-10,60.7,14.3,25
2,1111-08-11,50,28.6,21.4
2,1111-08-12,39.3,25,35.7
2,1111-08-13,42.9,28.6,28.6
2,1111-08-14,53.6,25,21.4
2,1111-08-15,53.6,28.6,17.9
2,1111-08-16,50,17.9,32.1
2,1111-08-17,53.6,17.9,28.6
2,1111-08-18,42.9,28.6,28.6
2,1111-08-19,60.7,25,14.3
2,1111-08-20,60.7,21.4,17.9
2,1111-08-21,53.6,25,21.4
2,1111-08-22,53.6,28.6,17.9
2,1111-08-23,53.6,14.3,32.1
2,1111-08-24,53.6,10.7,35.7
2,1111-08-25,46.4,25,28.6
2,1111-08-26,57.1,17.9,25
2,1111-08-27,46.4,21.4,32.1
2,1111-08-28,50,28.6,21.4
2,1111-08-29,46.4,17.9,35.7
2,1111-08-30,39.3,28.6,32.1
2,1111-08-31,42.9,17.9,39.3
2,1111-09-01,42.9,21.4,35.7
2,1111-09-02,42.9,28.6,28.6
2,1111-09-03,46.4,28.6,25
2,1111-09-04,28.6,25,46.4
2,1111-09-05,60.7,14.3,25
2,1111-09-06,21.4,39.3,39.3
2,1111-09-07,21.4,28.6,50
2,1111-09-08,39.3,21.4,39.3
2,1111-09-09,60.7,10.7,28.6
2,1111-09-10,60.7,3.6,35.7
2,1111-09-11,35.7,17.9,46.4
2,1111-09-12,57.1,21.4,21.4
2,1111-09-13,57.1,14.3,28.6
2,1111-09-14,32.1,32.1,35.7
2,1111-09-15,35.7,21.4,42.9
2,1111-09-16,28.6,10.7,60.7
2,1111-09-17,32.1,28.6,39.3
2,1111-09-18,42.9,17.9,39.3
2,1111-09-19,53.6,14.3,32.1
2,1111-09-20,46.4,25,28.6
2,1111-09-21,46.4,17.9,35.7
2,1111-09-22,39.3,17.9,42.9
2,1111-09-23,32.1,32.1,35.7
2,1111-09-24,25,21.4,53.6
2,1111-09-25,42.9,10.7,46.4
2,1111-09-26,21.4,32.1,46.4
2,1111-09-27,39.3,25,35.7
2,1111-09-28,57.1,21.4,21.4
2,1111-09-29,35.7,35.7,28.6
2,1111-09-30,28.6,14.3,57.1
2,1111-10-01,25,7.1,67.9
2,1111-10-02,53.6,14.3,32.1
2,1111-10-03,42.9,28.6,28.6
2,1111-10-04,42.9,32.1,21.4
2,1111-10-05,17.9,35.7,42.9
2,1111-10-06,39.3,14.3,46.4
2,1111-10-07,32.1,25,42.9
2,1111-10-08,28.6,17.9,53.6
2,1111-10-09,35.7,21.4,42.9
2,1111-10-10,46.4,17.9,35.7
2,1111-10-11,46.4,21.4,32.1
2,1111-10-12,57.1,21.4,21.4
2,1111-10-13,46.4,25,28.6
2,1111-10-14,46.4,10.7,42.9
2,1111-10-15,35.7,17.9,46.4
2,1111-10-16,42.9,28.6,28.6
2,1111-10-17,35.7,28.6,35.7
2,1111-10-18,53.6,17.9,28.6
2,1111-10-19,39.3,32.1,28.6
2,1111-10-20,46.4,17.9,35.7
2,1111-10-21,50,10.7,39.3
2,1111-10-22,39.3,35.7,25
2,1111-10-23,50,21.4,28.6
2,1111-10-24,57.1,17.9,25
2,1111-10-25,57.1,17.9,25
2,1111-10-26,53.6,14.3,32.1
2,1111-10-27,60.7,10.7,28.6
2,1111-10-28,53.6,7.1,39.3
2,1111-10-29,46.4,10.7,42.9
2,1111-10-30,50,28.6,21.4
2,1111-10-31,42.9,42.9,14.3
2,1111-11-01,60.7,0,39.3
2,1111-11-02,53.6,25,21.4
2,1111-11-03,64.3,25,10.7
2,1111-11-04,78.6,10.7,10.7
2,1111-11-05,67.9,14.3,17.9
2,1111-11-06,53.6,10.7,35.7
2,1111-11-07,50,25,25
2,1111-11-08,53.6,14.3,32.1
2,1111-11-09,57.1,7.1,35.7
2,1111-11-10,46.4,25,28.6
2,1111-11-11,46.4,17.9,35.7
2,1111-11-12,46.4,10.7,42.9
2,1111-11-13,57.1,17.9,25
2,1111-11-14,53.6,14.3,32.1
2,1111-11-15,50,17.9,32.1
2,1111-11-16,67.9,17.9,14.3
2,1111-11-17,57.1,21.4,21.4
2,1111-11-18,64.3,17.9,17.9
2,1111-11-19,60.7,7.1,32.1
2,1111-11-20,57.1,3.6,39.3
2,1111-11-21,60.7,10.7,28.6
2,1111-11-22,53.6,17.9,28.6
2,1111-11-23,50,17.9,32.1
2,1111-11-24,64.3,14.3,17.9
2,1111-11-25,71.4,0,28.6
2,1111-11-26,64.3,10.7,25
2,1111-11-27,64.3,14.3,21.4
2,1111-11-28,60.7,21.4,17.9
2,1111-11-29,64.3,17.9,17.9
2,1111-11-30,64.3,17.9,17.9
2,1111-12-01,53.6,10.7,35.7
2,1111-12-02,64.3,10.7,25
2,1111-12-03,60.7,17.9,17.9
2,1111-12-04,60.7,10.7,25
2,1111-12-05,71.4,3.6,25
2,1111-12-06,75,7.1,17.9
2,1111-12-07,71.4,17.9,10.7
2,1111-12-08,60.7,14.3,25
2,1111-12-09,64.3,21.4,10.7
2,1111-12-10,78.6,3.6,17.9
2,1111-12-11,67.9,3.6,28.6
2,1111-12-12,78.6,10.7,10.7
2,1111-12-13,67.9,7.1,21.4
2,1111-12-14,64.3,10.7,25
2,1111-12-15,78.6,14.3,7.1
2,1111-12-16,75,14.3,10.7
2,1111-12-17,60.7,10.7,28.6
2,1111-12-18,75,7.1,17.9
2,1111-12-19,85.7,10.7,3.6
2,1111-12-20,67.9,17.9,14.3
2,1111-12-21,82.1,7.1,7.1
2,1111-12-22,71.4,7.1,21.4
2,1111-12-23,78.6,0,21.4
2,1111-12-24,82.1,7.1,10.7
2,1111-12-25,75,14.3,7.1
2,1111-12-26,75,7.1,14.3
2,1111-12-27,71.4,3.6,17.9
2,1111-12-28,78.6,0,17.9
2,1111-12-29,78.6,3.6,14.3
2,1111-12-30,85.7,7.1,7.1
2,1111-12-31,85.7,10.7,0
8,1111-01-01,27.6,6.9,0
8,1111-01-02,27.6,10.3,0
8,1111-01-03,34.5,3.4,0
8,1111-01-04,17.2,0,3.4
8,1111-01-05,27.6,0,0
8,1111-01-06,13.8,10.3,0
8,1111-01-07,24.1,0,6.9
8,1111-01-08,24.1,0,3.4
8,1111-01-09,27.6,0,6.9
8,1111-01-10,6.9,3.4,0
8,1111-01-11,17.2,3.4,0
8,1111-01-12,24.1,6.9,0
8,1111-01-13,31,6.9,3.4
8,1111-01-14,10.3,6.9,3.4
8,1111-01-15,13.8,6.9,6.9
8,1111-01-16,24.1,3.4,3.4
8,1111-01-17,6.9,0,6.9
8,1111-01-18,24.1,3.4,3.4
8,1111-01-19,10.3,6.9,3.4
8,1111-01-20,27.6,6.9,0
8,1111-01-21,20.7,0,0
8,1111-01-22,10.3,3.4,3.4
8,1111-01-23,17.2,0,0
8,1111-01-24,6.9,3.4,0
8,1111-01-25,20.7,3.4,0
8,1111-01-26,24.1,6.9,3.4
8,1111-01-27,27.6,0,3.4
8,1111-01-28,27.6,0,0
8,1111-01-29,13.8,0,6.9
8,1111-01-30,13.8,0,6.9
8,1111-01-31,20.7,0,3.4
8,1111-02-01,17.9,0,0
8,1111-02-02,17.9,0,3.6
8,1111-02-03,32.1,0,0
8,1111-02-04,21.4,3.6,0
8,1111-02-05,35.7,3.6,0
8,1111-02-06,25,0,3.6
8,1111-02-07,21.4,3.6,0
8,1111-02-08,25,3.6,3.6
8,1111-02-09,21.4,3.6,3.6
8,1111-02-10,14.3,0,10.7
8,1111-02-11,14.3,0,0
8,1111-02-12,14.3,0,3.6
8,1111-02-13,17.9,7.1,3.6
8,1111-02-14,17.9,0,14.3
8,1111-02-15,21.4,7.1,7.1
8,1111-02-16,25,0,3.6
8,1111-02-17,14.3,0,10.7
8,1111-02-18,14.3,0,3.6
8,1111-02-19,35.7,3.6,0
8,1111-02-20,25,0,7.1
8,1111-02-21,28.6,3.6,3.6
8,1111-02-22,39.3,14.3,3.6
8,1111-02-23,35.7,7.1,3.6
8,1111-02-24,25,7.1,0
8,1111-02-25,21.4,14.3,7.1
8,1111-02-26,25,3.6,17.9
8,1111-02-27,32.1,0,7.1
8,1111-02-28,32.1,3.6,10.7
8,1111-03-01,25,7.1,17.9
8,1111-03-02,21.4,0,10.7
8,1111-03-03,35.7,3.6,3.6
8,1111-03-04,46.4,0,10.7
8,1111-03-05,35.7,0,17.9
8,1111-03-06,32.1,14.3,17.9
8,1111-03-07,32.1,10.7,0
8,1111-03-08,28.6,7.1,14.3
8,1111-03-09,28.6,3.6,7.1
8,1111-03-10,17.9,7.1,10.7
8,1111-03-11,32.1,10.7,0
8,1111-03-12,35.7,3.6,7.1
8,1111-03-13,46.4,3.6,10.7
8,1111-03-14,46.4,3.6,7.1
8,1111-03-15,35.7,3.6,25
8,1111-03-16,28.6,17.9,10.7
8,1111-03-17,28.6,7.1,17.9
8,1111-03-18,32.1,7.1,17.9
8,1111-03-19,39.3,10.7,21.4
8,1111-03-20,32.1,14.3,17.9
8,1111-03-21,46.4,3.6,7.1
8,1111-03-22,39.3,3.6,25
8,1111-03-23,39.3,7.1,17.9
8,1111-03-24,42.9,3.6,21.4
8,1111-03-25,25,14.3,21.4
8,1111-03-26,39.3,10.7,14.3
8,1111-03-27,42.9,10.7,21.4
8,1111-03-28,50,14.3,14.3
8,1111-03-29,42.9,17.9,14.3
8,1111-03-30,42.9,14.3,32.1
8,1111-03-31,42.9,10.7,21.4
8,1111-04-01,60.7,10.7,3.6
8,1111-04-02,53.6,3.6,32.1
8,1111-04-03,57.1,10.7,17.9
8,1111-04-04,53.6,7.1,21.4
8,1111-04-05,60.7,7.1,17.9
8,1111-04-06,60.7,7.1,25
8,1111-04-07,39.3,7.1,42.9
8,1111-04-08,42.9,14.3,25
8,1111-04-09,57.1,14.3,17.9
8,1111-04-10,53.6,17.9,17.9
8,1111-04-11,32.1,14.3,32.1
8,1111-04-12,39.3,14.3,28.6
8,1111-04-13,53.6,25,17.9
8,1111-04-14,53.6,3.6,39.3
8,1111-04-15,64.3,10.7,21.4
8,1111-04-16,64.3,17.9,10.7
8,1111-04-17,60.7,7.1,28.6
8,1111-04-18,50,25,25
8,1111-04-19,60.7,17.9,21.4
8,1111-04-20,60.7,14.3,17.9
8,1111-04-21,46.4,17.9,28.6
8,1111-04-22,42.9,21.4,32.1
8,1111-04-23,50,28.6,21.4
8,1111-04-24,46.4,17.9,35.7
8,1111-04-25,46.4,25,28.6
8,1111-04-26,57.1,10.7,32.1
8,1111-04-27,60.7,14.3,25
8,1111-04-28,71.4,7.1,21.4
8,1111-04-29,75,3.6,21.4
8,1111-04-30,53.6,14.3,32.1
8,1111-05-01,57.1,3.6,39.3
8,1111-05-02,67.9,14.3,17.9
8,1111-05-03,46.4,28.6,21.4
8,1111-05-04,53.6,17.9,25
8,1111-05-05,60.7,14.3,25
8,1111-05-06,67.9,14.3,17.9
8,1111-05-07,60.7,17.9,21.4
8,1111-05-08,57.1,14.3,28.6
8,1111-05-09,46.4,32.1,21.4
8,1111-05-10,46.4,21.4,32.1
8,1111-05-11,39.3,25,35.7
8,1111-05-12,46.4,21.4,32.1
8,1111-05-13,53.6,14.3,32.1
8,1111-05-14,64.3,7.1,28.6
8,1111-05-15,53.6,7.1,39.3
8,1111-05-16,39.3,35.7,25
8,1111-05-17,39.3,17.9,42.9
8,1111-05-18,53.6,25,21.4
8,1111-05-19,50,17.9,32.1
8,1111-05-20,50,21.4,28.6
8,1111-05-21,71.4,17.9,10.7
8,1111-05-22,50,25,25
8,1111-05-23,57.1,21.4,21.4
8,1111-05-24,53.6,14.3,32.1
8,1111-05-25,46.4,28.6,25
8,1111-05-26,46.4,32.1,21.4
8,1111-05-27,42.9,32.1,25
8,1111-05-28,53.6,32.1,14.3
8,1111-05-29,60.7,14.3,25
8,1111-05-30,57.1,17.9,25
8,1111-05-31,28.6,28.6,42.9
8,1111-06-01,64.3,17.9,17.9
8,1111-06-02,53.6,35.7,10.7
8,1111-06-03,42.9,32.1,25
8,1111-06-04,57.1,28.6,14.3
8,1111-06-05,50,25,25
8,1111-06-06,42.9,25,32.1
8,1111-06-07,42.9,32.1,25
8,1111-06-08,28.6,42.9,28.6
8,1111-06-09,28.6,32.1,39.3
8,1111-06-10,21.4,53.6,25
8,1111-06-11,35.7,35.7,28.6
8,1111-06-12,46.4,35.7,17.9
8,1111-06-13,39.3,28.6,32.1
8,1111-06-14,42.9,28.6,28.6
8,1111-06-15,35.7,35.7,28.6
8,1111-06-16,35.7,28.6,35.7
8,1111-06-17,42.9,32.1,25
8,1111-06-18,28.6,39.3,32.1
8,1111-06-19,28.6,21.4,50
8,1111-06-20,32.1,25,42.9
8,1111-06-21,28.6,35.7,35.7
8,1111-06-22,17.9,42.9,39.3
8,1111-06-23,21.4,35.7,42.9
8,1111-06-24,28.6,35.7,35.7
8,1111-06-25,28.6,21.4,50
8,1111-06-26,21.4,39.3,39.3
8,1111-06-27,21.4,39.3,39.3
8,1111-06-28,28.6,25,46.4
8,1111-06-29,14.3,28.6,57.1
8,1111-06-30,21.4,35.7,42.9
8,1111-07-01,32.1,25,42.9
8,1111-07-02,39.3,25,35.7
8,1111-07-03,21.4,28.6,50
8,1111-07-04,32.1,10.7,57.1
8,1111-07-05,21.4,21.4,57.1
8,1111-07-06,21.4,39.3,39.3
8,1111-07-07,14.3,42.9,42.9
8,1111-07-08,32.1,28.6,39.3
8,1111-07-09,17.9,25,57.1
8,1111-07-10,35.7,28.6,35.7
8,1111-07-11,39.3,14.3,46.4
8,1111-07-12,25,28.6,46.4
8,1111-07-13,17.9,25,57.1
8,1111-07-14,32.1,25,42.9
8,1111-07-15,32.1,21.4,46.4
8,1111-07-16,42.9,25,32.1
8,1111-07-17,28.6,14.3,57.1
8,1111-07-18,42.9,14.3,42.9
8,1111-07-19,35.7,32.1,32.1
8,1111-07-20,57.1,25,17.9
8,1111-07-21,53.6,17.9,28.6
8,1111-07-22,46.4,28.6,25
8,1111-07-23,64.3,10.7,25
8,1111-07-24,46.4,32.1,21.4
8,1111-07-25,42.9,21.4,35.7
8,1111-07-26,57.1,28.6,14.3
8,1111-07-27,46.4,21.4,32.1
8,1111-07-28,35.7,28.6,35.7
8,1111-07-29,42.9,10.7,46.4
8,1111-07-30,35.7,32.1,32.1
8,1111-07-31,57.1,28.6,14.3
8,1111-08-01,53.6,25,21.4
8,1111-08-02,42.9,25,32.1
8,1111-08-03,53.6,28.6,17.9
8,1111-08-04,57.1,10.7,32.1
8,1111-08-05,60.7,14.3,25
8,1111-08-06,35.7,28.6,35.7
8,1111-08-07,64.3,14.3,21.4
8,1111-08-08,57.1,21.4,21.4
8,1111-08-09,50,25,25
8,1111-08-10,50,21.4,28.6
8,1111-08-11,50,21.4,28.6
8,1111-08-12,50,17.9,32.1
8,1111-08-13,53.6,21.4,25
8,1111-08-14,35.7,7.1,57.1
8,1111-08-15,39.3,17.9,42.9
8,1111-08-16,60.7,7.1,32.1
8,1111-08-17,46.4,17.9,35.7
8,1111-08-18,42.9,25,32.1
8,1111-08-19,60.7,14.3,25
8,1111-08-20,39.3,35.7,25
8,1111-08-21,42.9,21.4,35.7
8,1111-08-22,32.1,25,42.9
8,1111-08-23,53.6,17.9,28.6
8,1111-08-24,50,21.4,28.6
8,1111-08-25,46.4,28.6,25
